activity_name,geography,reference_product_name,iso_forest_anomaly,lof_anomaly
"electricity production, oil",AT,"electricity, high voltage",False,False
"electricity production, oil",AU,"electricity, high voltage",False,False
"electricity production, oil",BA,"electricity, high voltage",False,False
"electricity production, oil",BE,"electricity, high voltage",False,False
"electricity production, oil",BG,"electricity, high voltage",False,False
"electricity production, oil",BR-North-eastern grid,"electricity, high voltage",False,False
"electricity production, oil",BR-Northern grid,"electricity, high voltage",False,False
"electricity production, oil",BR-South-eastern/Mid-western grid,"electricity, high voltage",False,False
"electricity production, oil",BR-Southern grid,"electricity, high voltage",False,False
"electricity production, oil",CA-AB,"electricity, high voltage",False,False
"electricity production, oil",CA-BC,"electricity, high voltage",False,False
"electricity production, oil",CA-MB,"electricity, high voltage",False,False
"electricity production, oil",CA-NB,"electricity, high voltage",False,False
"electricity production, oil",CA-NF,"electricity, high voltage",False,False
"electricity production, oil",CA-NS,"electricity, high voltage",False,False
"electricity production, oil",CA-NT,"electricity, high voltage",False,False
"electricity production, oil",CA-NU,"electricity, high voltage",False,False
"electricity production, oil",CA-ON,"electricity, high voltage",False,False
"electricity production, oil",CA-PE,"electricity, high voltage",False,False
"electricity production, oil",CA-QC,"electricity, high voltage",False,False
"electricity production, oil",CA-SK,"electricity, high voltage",False,False
"electricity production, oil",CA-YK,"electricity, high voltage",False,False
"electricity production, oil",CL,"electricity, high voltage",False,False
"electricity production, oil",CN-AH,"electricity, high voltage",False,False
"electricity production, oil",CN-BJ,"electricity, high voltage",False,False
"electricity production, oil",CN-CQ,"electricity, high voltage",False,False
"electricity production, oil",CN-FJ,"electricity, high voltage",False,False
"electricity production, oil",CN-GD,"electricity, high voltage",False,False
"electricity production, oil",CN-GS,"electricity, high voltage",False,False
"electricity production, oil",CN-GX,"electricity, high voltage",False,False
"electricity production, oil",CN-GZ,"electricity, high voltage",False,False
"electricity production, oil",CN-HA,"electricity, high voltage",False,False
"electricity production, oil",CN-HB,"electricity, high voltage",False,False
"electricity production, oil",CN-HE,"electricity, high voltage",False,False
"electricity production, oil",CN-HL,"electricity, high voltage",False,False
"electricity production, oil",CN-HN,"electricity, high voltage",False,False
"electricity production, oil",CN-HU,"electricity, high voltage",False,False
"electricity production, oil",CN-JL,"electricity, high voltage",False,False
"electricity production, oil",CN-JS,"electricity, high voltage",False,False
"electricity production, oil",CN-JX,"electricity, high voltage",False,False
"electricity production, oil",CN-LN,"electricity, high voltage",False,False
"electricity production, oil",CN-NM,"electricity, high voltage",False,False
"electricity production, oil",CN-NX,"electricity, high voltage",False,False
"electricity production, oil",CN-QH,"electricity, high voltage",False,False
"electricity production, oil",CN-SA,"electricity, high voltage",False,False
"electricity production, oil",CN-SC,"electricity, high voltage",False,False
"electricity production, oil",CN-SD,"electricity, high voltage",False,False
"electricity production, oil",CN-SH,"electricity, high voltage",False,False
"electricity production, oil",CN-SX,"electricity, high voltage",False,False
"electricity production, oil",CN-TJ,"electricity, high voltage",False,False
"electricity production, oil",CN-XJ,"electricity, high voltage",False,False
"electricity production, oil",CN-XZ,"electricity, high voltage",False,False
"electricity production, oil",CN-YN,"electricity, high voltage",False,False
"electricity production, oil",CN-ZJ,"electricity, high voltage",False,False
"electricity production, oil",CO,"electricity, high voltage",False,False
"electricity production, oil",CY,"electricity, high voltage",False,False
"electricity production, oil",CZ,"electricity, high voltage",False,False
"electricity production, oil",DE,"electricity, high voltage",False,False
"electricity production, oil",DK,"electricity, high voltage",False,False
"electricity production, oil",EE,"electricity, high voltage",False,False
"electricity production, oil",ES,"electricity, high voltage",False,False
"electricity production, oil",FI,"electricity, high voltage",False,False
"electricity production, oil",FR,"electricity, high voltage",False,False
"electricity production, oil",GB,"electricity, high voltage",False,False
"electricity production, oil",GR,"electricity, high voltage",False,False
"electricity production, oil",HR,"electricity, high voltage",False,False
"electricity production, oil",HU,"electricity, high voltage",False,False
"electricity production, oil",ID,"electricity, high voltage",False,False
"electricity production, oil",IE,"electricity, high voltage",False,False
"electricity production, oil",IN-AP,"electricity, high voltage",False,False
"electricity production, oil",IN-AS,"electricity, high voltage",False,False
"electricity production, oil",IN-BR,"electricity, high voltage",False,False
"electricity production, oil",IN-CT,"electricity, high voltage",False,False
"electricity production, oil",IN-DL,"electricity, high voltage",False,False
